"","bvsp_ret","n225_ret","ft100_ret","sp500_ret","ssec_ret"
"23",0.0117546766307033,-0.00518140669946376,4.41831514379487e-05,-0.00654586190052076,0.0110231674977452
"24",0.00292249255021204,-0.021725507456841,0.00239532283002575,0.00601334166556988,-0.0017620546630539
"25",0.00192248841812415,0.0284168782814351,0.00367737780922361,-0.00192056651181716,-0.0117997907247878
"26",0.000295439679698362,-0.00188465197712695,0.00405718653441589,0.00616745536205254,-0.0176633382490401
"27",-0.0144089199940183,0.0143144015324204,-0.00516923878976527,-0.00134859055000724,-0.0206614122356283
"28",-0.0025076367424397,-0.00537129736899367,-0.00459289046328237,2.16997082533865e-05,0.0034523801038695
"29",0.0214007275749353,-0.00320193300889571,0.0016311565393341,0.00493588147209412,0.00298389108383024
"30",-0.0108342048760832,-0.00551268309389918,-8.80484582062024e-05,0.00277882422261033,0.00436099525311384
"31",-0.0107811426078186,0.00380377338847282,-0.00504970381399872,0.00769310403526013,-0.0015661797985187
"32",0.0107599082548813,0.0157912924903236,0.00193161290894572,0.00171693312189092,0.00315800452851711
"33",-0.0181926442067191,0.00916321537031273,-0.0112287204593819,0.000537944701997972,-0.000811136774454546
"34",-0.0154943880155081,-0.0101290328830999,-0.00346215066727851,-0.000463353578807002,-0.0290103711598011
"35",0.00361719546878625,0.00685277157127473,-0.000598130858953994,-0.00509509694160215,0.00104596256457778
"36",0.00358235420244313,-0.0262019481427522,-0.00970970450423891,0.000305124168463067,-0.00173298159947421
"37",-0.00915608876113794,-0.000972070514960066,-0.0101862932266599,-0.0117700915065626,0.0106647740120005
"38",-0.0105741500688481,-0.0335144138492538,-0.00395972043714643,-0.00282576645111643,-0.00734297160610708
"39",0.00337463132742144,-0.00349517315487802,0.00618497281108787,0.00956771760196951,0.00959983915509532
"40",0.0226373492202434,0.00931373402608848,0.00560207084171083,0.00719368227489348,0.000752343958124513
"41",0.00897350657884566,0.00354993615245469,-0.00488674972914183,-0.00615052484482348,-0.00171094474001166
"42",0.0151740865166285,-0.0166135613710239,-0.00468152217916717,0.00602233396080987,-0.0140742079240956
"43",0.0149889446578939,0.0174968539702878,-0.00336834692878263,-0.00781356141988621,0.0358680752382368
"44",0.00388883024688269,-0.00360637777578887,0.0128760742565426,0.00439427100472223,0.000499315122917565
"45",-0.00445157059875179,0.00373488844496883,6.0544580549049e-05,-0.00702493667276993,-0.00176283259633525
"46",0.0344455391169411,0.0100158390938816,-0.0025770085360417,-0.0019018915970701,-0.00831189069668881
"47",0.00243424150780314,0.00498932238470573,0.00413519219367586,0.00462948921412654,-0.0023853333921231
"48",0.0129165426324604,0.00892841816684253,-0.00260333066660756,0.00789287154385132,-0.00412563467791927
"49",-0.00288027214069508,-0.00241999222924605,0.00818058988232551,0.0070146881968487,0.00693692693458026
"50",0.0280686459826072,0.0103793028381549,0.000961552697795298,0.00284926336425695,0.00561463644005311
"51",-0.00568332131358851,0.00836561162642369,-0.00148780122681025,-0.00112708474585688,-0.00745173605568272
"52",-0.00636161770785648,-0.000538256208484356,0.00696908698113141,-0.012616543077149,0.00737549084113187
"53",0.0106513454541819,-0.0307998494681883,-0.015791014874555,-0.00706477441456688,0.0189814646156767
"54",-0.00863700974809412,-0.0212547536005676,0.00678951399655503,0.0108590394626162,0.00330824151775566
"55",-0.00111422802375216,3.00484507960164e-05,0.000964014949749625,-0.0211059679216197,0.0137106681800683
"56",0.0143504574427666,-0.0240682718511458,-0.0121633775117989,-0.00953205993380735,-0.00176234333489322
"57",-0.00521921852828378,-0.00358014549167862,0.00336231118176045,0.00818370818243785,0.000467879894972434
"58",-0.0224015011836478,0.00620989589997478,-0.00643025777784167,0.00673457945540701,-0.0141448131575403
"59",0.0146970330259126,0.0296257939678508,0.00649107035380325,0.0104338684212522,0.00167398552350217
"60",0.017616995806895,-1.0363718537576e-05,0.00622275523280003,0.00136292371098623,-0.00296719984404259
"61",-0.00257474586940454,-0.00199683748043356,0.00849175871125141,0.00785180452110978,-0.0124909238044495
"62",-0.00786120497935272,0.0108865624967116,-0.00106309447364872,-0.00221576676650592,-0.00263222108063843
"63",0.00477817268973091,-0.00975988075378531,0.00423089870493953,0.00171548790073039,-0.00501847783137865
"64",-0.00809956373365317,0.00168338318015593,-0.00258424109522437,-0.00812934477856952,-0.0100226344816114
"65",-0.000291877063453683,-0.00982191915649366,0.00216645952067651,0.00323081153933558,-0.0163528060345977
"66",0.00471795149539211,0.0011107787034792,0.0118396961510321,0.00773701006147753,0.0113509159959868
"67",0.0459202552568474,-0.0191031532501551,0.00241594385776267,-0.00305143565831312,-0.00806409014033882
"68",-0.0117424005653817,0.00924424107971333,0.00629231289440391,-0.00137456920358403,0.00257917139046526
"69",-0.00604571789445529,0.00252505882676957,-0.00361797495487792,0.00151832288286347,-0.00205594583080071
"70",0.017788118459837,-0.0035324116472939,0.00544397926852547,0.00962625620353919,0.0205401026859739
"71",-0.00270470709530457,0.0193126763013574,0.00310389296117108,0.000421668916014362,-0.00104448174962535
"72",0.00934275628878289,-0.00136523369962482,0.000785348939622565,-0.00471208963163416,-0.00137508772528605
"73",-0.010289277892813,-0.00749375882933379,-0.00548131731843604,-0.00940590380541284,-0.0112629170253609
"74",0.00222568531672884,-0.0142014389948528,0.00217569329784517,0.00373996241046282,0.000755294271640672
"75",-0.0116092947309792,-0.00641565826540358,-0.00163494636274386,0.00383741434790785,-0.0105768348117774
"76",-0.0186726828264643,0.00490068130949872,-0.00624334795057457,-0.0065196046087328,0.00146315254736873
"77",-0.00311756126613005,-0.00235299649517628,0.00278940208757916,0.00808334041970671,0.00834705494352672
"78",0.0114848561181784,0.020833772356875,-5.86297790938772e-05,0.00235944422810963,-0.00181206282927082
"79",-0.00341452642243034,0.00863755737693594,-0.000704041129980126,0.00423939288552333,0.00655052350863539
"80",-0.00862600768507882,0.0119834741513927,0.00426041734916005,0.00596995027375247,-1.98027397857459e-06
"81",0.00889200050484185,0.0023496184527243,0.000920012762724909,-0.00111469281152576,0.00766901181513369
"82",-0.00764694465170734,0.000733802445155973,0.00292944060833378,0.00535275865819163,-0.00470960186255098
"83",-0.019328381530384,-0.00336629111924402,-0.00390787843029727,0.00184198044744743,-0.00067794140781352
"84",0.0153579530903745,0.0270940585653232,-0.0011987889741718,0.000348272922995996,-0.000444869755265032
"85",-0.00383190186301086,0.00223970094795689,-0.00259243451634461,0.00188987678895014,-0.0066308926338996
"86",-0.00530022905918237,0.000756959937383783,-0.000748248355176173,0.00650408209108555,0.00789241891226045
"87",0.0299961355246161,-0.000141255265683427,0.00653910686216364,0.0046170833074175,-0.00536598786395093
"88",0.0213039471794652,0.00309654881768751,0.00244659848273443,0.000938331305107454,0.000268884939686131
"89",0.00608027443349712,-0.00857942436698167,-0.000203642842887319,-0.000246014154145158,0.0107911142204378
"90",0.00907887300004795,0.00496807592988802,-0.00506111505124451,-0.00354331093877303,0.00117639832227745
"91",-0.00536809011823536,0.00188013904202222,-0.00895958065587088,-0.00398448016350006,0.00764345824364732
"92",-0.0032347406149178,-0.0109587249921308,-0.0034435362311438,0.000836355270388722,0.00734616306951619
"93",-0.00605895546773638,0.00285394685773532,0.00180450403034449,0.00217021247740501,-0.00928800024109222
"94",0.0164749575708605,0.00929364331736693,0.00174233261028789,0.00768924304188978,-0.00542377186516774
"95",-0.0102695731392117,0.0153371412745376,0.00685106782944267,0.00300522697066619,-0.0141323906719242
"96",-0.00786421809929116,0.00129304642737615,-0.00361081524739681,-0.00013247297232688,-0.00113993485830743
"97",0.00130886451661461,0.000452746286660144,-0.00198709189154478,-0.00645610655987472,0.00471432230168656
"98",-0.0158767389300944,-0.00715536222456237,-0.00791383263351442,0.00488555751160114,-0.00415284063037547
"99",0.00151496760573622,0.00273947790175733,0.000222738643577358,-0.00117957912445377,0.00648352117271145
"100",-0.00656268762046075,-0.0140440283235534,0.0033646923313384,0.00190904511827394,-0.00106350564912283
"101",0.000206912768195622,0.0044353041674885,-0.00205898638131075,-0.00037232626800332,0.00578575214281862
"102",7.52303931150777e-05,0.0107649279057558,0.00871059938922691,0.00665557298946684,0.00100236472956095
"103",-0.00269300828472652,0.00285179289556936,0.00198248142207014,0.000658596162261382,0.00439772329686683
"104",0.0158276147032854,-0.00141151834523434,0.00713374161046154,0.00546455008240532,0.00184882970117162
"105",-0.00135590722594614,0.00202751066835205,-0.00609266378843998,-0.00393123905908066,-0.00160168700922636
"106",-0.00312744586419456,-0.00423735478295839,-0.0125351884689557,-0.00707376194048237,0.00198547379690428
"107",0.0177224740699025,-0.00641584954733254,-0.00985774761668168,0.000493888344087701,-0.0125192676320847
"108",0.00352901745858425,-0.00345153800558151,0.00266419759621428,0.00146984170400444,0.00421953112167106
"109",0.0173350943677804,0.00871814580954577,0.00832077644906271,0.00483186108333999,0.00957071785964914
"110",0.00411751597684074,0.00640820077566318,-0.00529111079994848,-0.00193396492782227,0.0017940228992348
"111",-0.00460199037646269,-0.0010307476667144,0.0109966420141827,0.00419228501402014,-0.00148928419157635
"112",-0.00141888578427185,-0.000587978519622112,-0.0068624672182338,-0.0119046058414494,-0.00566831112785326
"113",0.0244128909597965,-0.010106014406567,0.00166078941507308,0.0102126091095895,0.0016894876130209
"114",0.0168705521289922,0.00834916665119678,0.00676273997584431,0.00268066444365367,0.0079399967400855
"115",-0.00975718944201454,-0.000959883802671868,0.000426731900395438,0.00175290104463688,0.00144828082378368
"116",0.00967095355230718,-0.00288372326533448,0.00342148907780704,0.000488036458804686,0.0127037319287204
"117",-0.0027115967529685,0.0112842628371457,-0.00439282013148201,-0.00486094571948925,0.0101861239920389
"118",-0.00216418447135069,0.00461676010020895,-0.000515475309025959,0.00028811321192368,0.0238520981177865
"119",-0.0100510361456276,0.00569357045947072,0.00289789141236518,-0.00453806841016036,0.00240482977197232
"120",-0.00422818774250544,0.00180142634971858,-0.00506582294759106,6.09108599309849e-05,-0.000893116846585329
"121",-0.0186151754880228,-0.0016286145538551,-0.00641314509635471,-0.0202019319801767,0.00927225276612464
"122",0.00132459833923626,-0.00627150505771823,-0.00759176785593674,-0.00286321647470533,-0.00741263179158391
"123",0.0126735847894963,-0.00313639595435866,-0.000254583090788074,0.00716331454385255,0.0172520644286651
"124",-0.00733928731843392,-0.0100141368436208,0.00074850302895868,-0.00973267904391317,-0.00152409508736362
"125",0.00505817972735123,-0.0105328405132497,-0.00695262913487937,1.56382717566572e-05,-0.00111776021193499
"126",-0.0053073122137377,0.0047762460842371,-0.0058639227264603,-0.00557211547605352,-0.0135281229545727
"127",-0.0110057391703737,-0.0302581432078437,-0.00455761612425576,0.0114654228023729,0.00308350727407714
"128",0.0185411690167783,0.0235492315598371,0.00990900737518174,0.00275562496105053,0.013681346190431
"129",-0.00302507859719725,0.00203289477846269,-6.02935513906999e-05,-0.00163798240239021,-0.00137602840784457
"130",-0.0153721459818854,0.00344496895739077,0.00365718068300502,0.00668476725501144,0.00057688834915659
"131",0.00357396596335846,0.00661295439790521,0.00428716141574981,0.00433639826904209,-0.00741011207762021
"132",0.0210041071578377,0.00024610982114126,0.000568293625111238,-6.13747476219118e-05,0.00914371760163224
"133",0.0104257656868914,0.000278044348764439,0.0077734051446896,0.00849548289299928,0.00570158597072545
"134",0.015309324087788,0.00826657635340844,0.00562106728271061,0.00498819050701815,0.00261506528105926
"135",0.00731292732055167,0.000301587096084077,-0.00351683510252165,0.00247474819157301,-0.00228250826566168
"136",0.00193433503937612,0.00848891949616259,0.00328085221435792,0.00294554710346961,-0.00436308104652117
"137",-0.00996609582690589,-0.00302067249877958,-0.000354222685029271,-0.00199457506824352,0.00463135639807
"138",0.0239210242143137,-0.00115714518337917,0.00698629875673262,0.00582688320145852,-0.0151561698975407
"139",0.0187134928043875,0.00087587347594642,0.0011572696937403,4.99857503220014e-05,0.00106830896654131
"140",-0.0108874238212326,-0.00483696586331384,-0.00365202473879656,-0.00169133060373472,-0.0061957499788301
"141",0.0164012263521691,-0.00228403129188237,0.00205495616007667,0.00331491438790366,0.00969042183849655
"142",0.00987149203263371,0.0156957059548049,0.00137744764983871,-0.00054421430747631,0.0217913010121391
"143",-0.000953666434526212,0.00380610687438043,0.0064804357409507,-0.000779444456148859,0.00991563642537319
"144",-0.0169121018405054,-0.0033224486501382,0.00063991130032548,-0.00153559956037075,0.00793613199883669
"145",-0.00194267524589442,-0.000478547378515159,-0.0033349969142229,0.00502324794336317,0.00844752808880944
"146",-0.0336163291007114,0.00512262468580538,-0.00381466511689865,-0.00964436762243714,4.09266448819778e-05
"147",-0.00816261216632341,0.0025131579675044,0.000161079133249586,0.00363944360111024,-0.00354035475620407
"148",0.00236836796364059,0.00759799252375259,-0.00447552777711202,0.00088151688223892,-0.00286220500337286
"149",-0.0244492289394085,0.00245404514437197,0.00108769313072443,-0.00598040543743661,0.00873072554857313
"150",0.0376973878316527,-0.00230759533195446,-0.00217657077336497,0.00674610337342951,-0.0152946620468919
"151",-0.000118420273690134,-0.0014377490582671,-0.00166510163929345,0.00129480516916569,0.00492487130770503
"152",-0.0124785630523263,0.011196702597859,0.005646976642943,0.00487925709696935,0.00347544639354691
"153",-0.0100892698409307,0.0156600590732889,0.00272385392307939,-0.000477383541575449,0.00582212451117936
"154",-0.0169452692152188,-0.0070876357104428,-0.00944793480531381,-0.00804560235559748,-0.0171393004292471
"155",0.00010559476259786,-0.00237542345041675,-0.00998536379032977,0.00200872679637865,0.0231842342150994
"156",-0.0152858827227274,0.0127032656027293,-0.00998054290996642,-0.0163009134703964,0.000651815313942095
"157",0.0220907776198711,-0.00885046262974853,0.00145979918154104,0.00853926145203854,0.00111446451743369
"158",-0.0462720131768997,0.00496485708165295,-0.000421149825719169,-0.00255005097883565,0.00424740660905254
"159",-0.00936176267464006,-0.00844232622130114,-0.00360228924163053,-0.00278981666290345,0.00260894917268217
"160",0.0529559294788218,-0.036362089038203,-0.0214431822275376,-0.00172538417270385,0.00797356965397711
"161",0.00365618327814587,-0.00753349457707131,-0.00779001974465388,-0.0208778486004606,0.0027564650890044
"162",-0.0347701997417182,-0.0115909612514802,-0.0143912008064326,-0.0115170799971454,-0.00622643978898374
"163",0.0477297940431463,-0.0240802271006206,0.00827797641225381,-0.0150274136746695,-0.00636457274340874
"164",-0.0329420938887655,0.00913099487922509,-0.0287382173715596,-0.00813330076038188,0.00599806956983961
"165",-0.0332721100617075,-0.0224845632666231,-0.00253076032716493,0.000144967452102129,-0.00726019498389174
"166",0.0259235399949418,-0.014066774679435,0.0182954209400545,0.0128018133755461,-0.00652023344922359
"167",-0.0258314598114531,0.0390500142392405,-0.00686944475221551,0.00910111612015552,0.00661740848354775
"168",-0.0350623820760667,-0.0205218607285431,0.0166466979671114,0.0193853705517286,-0.0072698980824466
"169",-0.000400598996229462,0.0261007223290903,0.00429070341952098,-0.00732610069111495,-0.00561656571716096
"170",-0.0329342049741719,-0.00374551791756517,0.00304238498590514,0.0122283057558548,-0.0104279024329408
"171",0.023926171047421,0.0100347001459511,-0.00476269438776633,0.00702869029605413,-5.99127239624409e-05
"172",-0.0280559179681532,0.00632850500882043,-0.00395229488531079,-0.00150269679126147,-0.00515731456747925
"173",0.0355172793187926,-0.00382892349427699,0.00606317130544731,0.0118683645937558,0.0204980920776467
"174",-0.0247838646038918,0.0145062317877844,0.0080428723025836,-0.00138631599052275,0.0149269054477861
"175",0.0249176221398937,0.00668268995048393,0.00150186921979056,0.00621079695358162,0.00757581190330736
"176",0.0428612993593251,0.047125239223174,0.0127441024078845,0.0116631145259039,0.0120976387828966
"177",-0.00449488432568401,0.0269704905254127,-0.0142304620559006,-0.00295278204844696,0.00435344613940725
"178",-0.0126942360803728,0.00442900563098547,0.0130994626774417,0.00568431071217113,-0.0042633671523804
"179",-0.0199564623618258,-0.00858829444095299,0.00184871243216911,0.0037684038179453,0.00223394931252674
"180",0.011071339235059,0.00522085657048166,0.00243932300555905,0.00034952512292552,-0.00275052713326396
"181",-0.00940090738178156,-0.00593280766373816,0.00669268499588505,0.00311532710763185,0.0220914437762465
"182",-0.00477191753338779,0.0202681317428333,0.00243227889349384,0.000696451657019814,-0.00104702686757108
"183",0.00957779978714868,0.00425052704973616,-0.00247762728287704,-0.00070136272063781,0.0095394576406429
"184",-0.0216178225312831,0.0113177956466259,0.00369909454372497,0.000529704401583508,-0.0030540235592369
"185",-0.00142832350712574,0.0056210496823752,0.00284425238424646,0.000240241233654181,-0.00301453372956217
"186",-0.00999726852275096,-0.0300057234625957,0.00264138977703254,0.000735088777762627,-0.00164097396820129
"187",0.0155831219819671,0.0215790916672702,0.00554516337126998,0.00512084957906112,-0.00713253181790829
"188",0.0254128824089097,-0.00319411541520864,-0.00186487888583642,-0.00150228681447917,-0.00259216073028679
"189",0.0490023684105676,0.00396925155742878,0.00806103795284763,0.00718837647203419,0.0145575952702375
"190",-0.00936905057459825,0.00288273947329465,-0.00292239538373806,0.00170923820169744,0.0318485827625858
"191",-0.00836809842484598,-0.00138190487045442,-0.000282297269935228,0.00280205255492394,0.01441886949255
"192",-0.00790806038096292,0.00437784985524914,-0.000981295794744597,-0.00254566438022064,0.0295160784605732
"193",-0.0446488536895231,0.00743228463776724,-0.00989621590192868,-0.00685278973916059,-0.000812488320481641
"194",-0.012802300199354,0.0041483295313185,0.0127926804869691,0.00636416703985621,0.0303388596464957
"195",0.0136245035593436,0.00323364261288184,-0.00378937492362219,0.00375767369059687,0.00592425765510995
"196",-0.0172153807764879,0.00936779110953978,-0.00555394022452127,-0.00116257161119471,0.0424795884370814
"197",0.0109265342195926,0.00185649044913561,0.00944709152107315,0.00166383144824511,0.0131592937406699
"198",-0.0336018157328439,0.000847354576169579,-0.0105255701521774,-0.00728302186219132,0.0277664438107612
"199",-0.00161247011556931,-0.00683992129346933,-0.0216192991737767,-0.000237852197481736,-0.0549680318505494
"200",-0.0129336780516827,-0.0227569705053199,-0.00452819377673386,-0.016486120835066,0.0279145366852349
"201",0.00629723735957732,-0.00895187849468293,-0.00590970565449211,0.00452543377123771,-0.00484492469054132
"202",-0.0379964573450042,0.00659448255360573,-0.0252475887351586,-0.0163464657921013,0.00392509677000863
"203",-0.0206909013664855,-0.0157921441677011,-0.0188897817088858,-0.00636278618551067,0.00517613265924854
"204",-0.000233975348573168,-0.0203275596965788,0.0238294243229777,-0.00852526004308629,0.0227952510060208
"205",0.0356486631168966,0.00383679175570073,0.000742040413950207,0.0201480735367578,0.0129888243371479
"206",-0.00448514279291601,0.0229409307885398,0.0202311137632591,0.0237313744836403,-0.00114374468432388
"207",0.023537210959816,0.0236205338191979,0.0121895257322144,0.00455963802882131,0.016566704659601
"208",0.00942155066848649,0.000779443490378284,0.00478592439196213,0.00380322261586841,0.00604523875257179
"209",0.00939291024375422,0.00535554862960197,0.00859943894741733,0.00577104565700726,0.0128891610974602
"210",-0.0116699965584441,-0.0158653399518851,-0.0131256389158807,-0.00490059269736509,-0.000695052352943648
"211",-0.0510754538806673,-0.00241303713314167,-0.0200250135770865,-0.0291516187592746,0.0567047642837011
"212",0.0101343022758211,-0.0306522899043422,-0.00793204785051493,-0.00893325483918783,0.000276635880295473
"213",0.030003071304419,0.000126782579316753,0.00833706616250929,0.0115627358160442,0.00669347266865294
"214",0.00965743980524181,0.016549536325229,0.0231268983026567,0.0177301685361213,-0.0241478945318327
"215",-0.0223327058913707,0.00178268701115059,-0.0105424240692358,-0.00843932215298615,-0.0024453902428192
"216",-0.0164740209239529,-0.00641787902442381,0.00630212171870603,-0.0107085026247082,-0.0153701196445652
"217",-0.00827694717742311,-0.0172211094047476,-0.0237740310967478,-0.00583002858816606,-0.00398406684877628
"218",0.00794384978499529,0.0184486232015004,0.0171180154186761,-0.00929090321018489,0.0347709801363045
"219",0.0204246457906727,-0.0143963909994866,0.00789330588747283,0.0133348931859034,0.0119293343981379
"220",-0.0235319546316379,0.029340922071583,0.0105996700230193,0.00154875249129915,-0.0621443224864837
"221",0.0277460873530302,-0.0049540235729264,0.0161674322922369,0.0047204648795427,0.0463579663679887
"222",0.00443918148196332,0.00280495770378586,0.0101445788887062,0.0151543129616831,0.0059196341936012
"223",-0.0136026044109769,0.0104895585235827,0.00531201555163463,-0.00550665628783698,0.0025152474171346
"224",-0.00406771865014477,-0.00247170719894108,0.00286442446162027,0.0025651682269423,0.0093299034117198
"225",0.000288160713338925,0.0170156376397106,-0.00597188601507348,-0.0134782877843405,-0.00897312659745353
"226",-0.0186117579751972,0.00154255265642789,0.0020971305944375,-0.0135875029854553,-0.0141837685638535
"227",0.00140377365729805,-0.0107062788313694,-0.0022439497554263,0.00948951714801005,-0.0132257776988887
"228",-0.018042107655651,0.00386444634983896,-0.00902663887165644,-0.0130770991237998,-0.0160499535176832
"229",0.0157153796400475,-0.00660482368075321,0.00490692619213107,0.0128791703225923,-0.0258942847096826
"230",0.0271817179743987,-0.0127353219435999,0.0130655285557228,0.0143362382277425,0.0241933254985121
"231",0.00685903060532134,0.0195862115266436,-0.00171861053494915,-0.00416470631283339,-0.00965075556181993
"232",-0.00135992307963129,-0.00989800375382366,0.000859674397377219,0.0102388108233749,-0.0119148975657257
"233",-0.00901807674480004,0.00818599697439737,-0.00182225093664279,-0.00342402769471661,-0.0195176027828232
"234",0.0120398704189029,0.00358761240117822,-0.00236654557810567,-0.00425623956942545,0.00622816612120758
"235",-0.0178362731559325,-0.00335081068201504,-0.00118541196590982,0.010618979721448,0.0149020244593725
"236",0.0208691518606798,0.0183568993449637,-0.000146442900073041,0.00956926077843789,0.0100786134131461
"237",0.0220236716567772,-0.00369772644009814,0.0066269731748978,0.00406645934045802,0.00953738752001065
"238",0.0229396961590336,0.0368187545329874,0.00896527848639828,0.00801273228534072,0.00777787152653353
"239",-0.000965511989422296,0.0107351598456855,0.00205980482044765,-0.00147711854171728,0.0213011635001585
"240",-0.00344480910401757,0.000646577170760665,-0.000431766495266217,-0.00296068293759255,0.00361468183642444
"241",-0.0109548481617896,0.00153842147123129,-0.000878514508022121,0.00610623838037583,0.00781816648441769
"242",0.00553140916817441,-0.00062274521047101,-0.00744777360691629,-0.00454887294390804,-0.0221949317733507
"243",-0.0164292497810656,-0.00594693851672901,0.00435971756663456,-0.00439816123077552,0.00503806735667034
"244",-0.00204298267085079,0.00257587455289254,0.00603733772101123,0.00119536536275699,-0.00951503564294853
"245",-0.00765355618479369,0.0116196249679117,-0.00710745422830783,-0.0142753562195637,-0.00224636162726455
"246",-0.0161355631596365,-0.00955737197442197,-0.00512026611269079,0.00393666241764379,0.018712262488993
"247",-0.0182207474309291,-0.00669815288052433,-0.0255844811205144,-0.017106821197868,-0.00496013867765299
"248",0.0126134657210901,0.00312448994368886,0.00278602346005918,-0.00191952070345813,0.00146930556960889
"249",-0.000531773477035813,0.0141904798266932,0.00587426929310375,0.0125227022377192,0.0175971814452449
"250",-0.0058270918708434,0.0137608733005834,-0.00303665693289368,-0.00609323717440802,0.00701790155085824
"251",0.00517221300002646,-0.000425422548884669,0.00937642979323172,0.0134429089960602,0.0223966049445448
"252",0.0289933859039202,0.00987207309838745,0.00491142113657261,-0.00332569765570323,0.0154033029562761
"253",0.0243797127460876,0.00551445153288199,0.0156139943626048,0.0120851016447512,0.0210325677366328
"254",-0.0111632697139044,-0.00348119818521297,0.00245904995386326,-0.00488448890259008,0.00138834326513404
"255",0.0196856368146072,0.00428622829050163,0.00860942847760882,0.00897238213196072,0.00973594334291761
"256",-0.00113598086825029,0.00987627870290986,0.00216215995659397,-0.00174725671037557,0.0192776585234462
"257",-0.00777461513708744,-0.00207312214489974,-0.00256093009207525,-0.00615834576099061,0.000997917462983722
"258",0.00681090826066111,0.00165992393822734,-0.00409690233093229,-0.0146659264438469,-0.00834669954793199
"259",-0.0249529727567381,-0.014028730312166,-0.0137836157215379,-0.00238033098804724,0.00582010029747515
"260",-0.00963503853059322,-0.00957199436219014,-0.00586167879403199,0.00236576112412124,0.00244154276525244
"261",0.0226578206128085,0.00650023884433182,0.00529593018313967,0.0121623823073698,0.0255366797555592
"262",-0.00181653092639777,-0.0105862551864426,-0.0173301229646512,-0.0088346859011752,-0.0102647017546627
"263",0.0226544403203945,-0.00900331142906552,0.00537457579410727,-0.00397325460309794,0.0165109405180246
"264",0.0151930467590589,0.0144965462292372,0.00351829139584403,0.0035234525311898,0.00405705978596593
"265",0.0113429135140422,0.0168282275424563,0.018601046166701,0.00452303984813884,0.0348285299955897
"266",-0.00126641231191371,0.00757143695547846,-0.00351098316149923,0.00267894145243641,0.00840435086124813
"267",0.00264274701565803,0.00744626352429378,0.0111806682016127,0.004447576210592,-0.00937518987725738
"268",0.00760994997938091,-0.0015103315464291,0.0105493852676162,0.00518937692086574,0.0192142101593813
"269",0.000479465957882397,-0.00010900534995173,-0.00360320024467953,-0.00459180684247329,0.0214340030297908
"270",-0.00476798596910299,0.000161688784743319,0.00155591424404378,0.0016284321389497,0.00335464229123339
"271",0.0172087147679747,-0.00195683555955029,0.00303413285055321,0.00513498908181376,-0.0125071109131838
"272",-0.00447109593027406,0.000805410525144268,-0.00512808021989741,-0.000778746958332022,0.0267343712181294
"273",-0.0132379106850404,-0.0117804407095559,-0.00937743373661171,-0.0113757039050322,0.0218050037617754
"274",-0.00360206858332646,-0.00093621083992268,0.00818702191545739,0.00919274825019833,-0.0165139382746879
"275",0.0157968923688383,0.0251172555615078,-0.00339480344252685,0.00359288054192763,0.0421199725454375
"276",0.0193656212438551,0.00266606967231198,0.00362167422952631,0.00235494098298616,0.00363410554260568
